,Unnamed: 0,Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020,ratio_yearvar_meanprice,performance category,Value category,performance category_2
80,80,2628 HK Equity,CHINA LIFE-H,148127105024.0,81.0,Financial,Hong Kong,CHINA,CN,4.451612948999999,2.94,1.5,03/19/2020,01/14/2020,-11.31,2.54,2.78,2.41,2.36,1.93,2.13,1.92,2.01,2.31,2.42,2.24,2.17,0.6348273328434975,neg_performers,High Value,2_moderate_negative_performance
81,81,SAP GR Equity,SAP SE,146602999808.0,82.0,Technology,Xetra,GERMANY,DE,3.973684311,169.59,89.77,03/16/2020,09/03/2020,-17.31,133.28,134.93,132.46,126.38,105.11,118.96,127.91,140.33,162.11,166.26,156.96,105.76,0.5947654382315501,neg_performers,High Value,2_moderate_negative_performance
82,82,HON US Equity,HONEYWELL INTL,146364628992.0,83.0,Industrial,New York,UNITED STATES,US,4.28000021,210.0,101.08,03/23/2020,11/09/2020,15.17,174.32,177.0,171.32,164.24,129.71,137.25,146.18,144.11,148.53,167.97,163.68,173.61,0.6886697015680324,pos_performers,High Value,3_moderate_positive_performance
83,83,BMY US Equity,BRISTOL-MYER SQB,145753980928.0,84.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.272727488999998,68.34,45.76,03/23/2020,01/22/2020,13.31,57.41,64.19,63.58,60.34,54.82,60.26,60.29,59.43,59.1,60.97,59.82,59.49,0.37649020425177154,pos_performers,High Value,3_moderate_positive_performance
84,84,UPS US Equity,UNITED PARCEL-B,145599201280.0,85.0,Industrial,New York,UNITED STATES,US,3.571428537,178.01,82.0,03/12/2020,10/21/2020,42.76,118.22,117.06,102.03,92.75,90.39,91.9,99.28,114.42,142.18,162.65,167.65,159.55,0.7901624053549873,pos_performers,High Value,4_high_positive_performance
85,85,TXN US Equity,TEXAS INSTRUMENT,145319411712.0,86.0,Technology,NASDAQ GS,UNITED STATES,US,3.333333254,164.63,93.09,03/16/2020,11/09/2020,37.43,118.79,128.29,123.4,118.97,96.89,109.71,117.86,124.8,129.32,144.96,144.91,145.6,0.5709876953774525,pos_performers,High Value,4_high_positive_performance
86,86,QQQ US Equity,INVESCO QQQ TRUS,140296208384.0,87.0,Funds,NASDAQ GM,UNITED STATES,US,0.0,303.5,164.93,03/23/2020,09/02/2020,44.84,203.0,212.61,222.38,216.42,182.31,212.74,234.06,250.49,269.38,299.92,282.25,269.98,0.5823206819025473,pos_performers,High Value,4_high_positive_performance
87,87,UNP US Equity,UNION PAC CORP,139295440896.0,88.0,Industrial,New York,UNITED STATES,US,4.206896782,210.95,105.08,03/18/2020,10/16/2020,18.04,173.0,180.79,180.29,160.34,136.49,156.64,169.5,166.88,172.06,195.8,194.23,179.24,0.6151477295836844,pos_performers,High Value,3_moderate_positive_performance
88,88,AMGN US Equity,AMGEN INC,137776021504.0,89.0,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.838709593,264.97,177.05,03/23/2020,07/06/2020,2.83,233.48,241.07,216.88,212.2,197.81,230.98,226.91,255.12,247.36,250.86,255.39,220.21,0.3783851635602005,pos_performers,High Value,3_moderate_positive_performance
89,89,ABI BB Equity,ANHEUSER-BUSCH I,137184428032.0,90.0,"Consumer, Non-cyclical",EN Brussels,BELGIUM,BE,3.971428633,83.86,31.01,03/19/2020,01/07/2020,-22.29,79.0,81.54,75.47,58.14,43.48,46.02,48.85,48.92,54.43,57.79,53.79,52.23,0.9064402709887659,neg_performers,High Value,1_high_negative_performance
90,90,1299 HK Equity,AIA,136425111552.0,91.0,Financial,Hong Kong,HONG KONG,HK,4.758620739,11.61,7.73,03/19/2020,11/11/2020,17.05,10.08,10.5,10.11,9.82,8.99,9.28,8.53,9.33,8.95,10.37,9.79,9.46,0.40413158579984365,pos_performers,High Value,3_moderate_positive_performance
91,91,9984 JP Equity,SOFTBANK GROUP C,136250351616.0,92.0,Communications,Tokyo,JAPAN,JP,4.882352828999999,69.25,23.52,03/19/2020,10/13/2020,61.43,38.85,43.77,41.43,46.75,34.32,43.15,46.64,51.68,65.34,61.49,61.29,63.86,0.9167850042601534,pos_performers,High Value,4_high_positive_performance
92,92,TCS IN Equity,TATA CONSULTANCY,134556508160.0,93.0,Technology,Natl India,INDIA,IN,3.622222185,39.34,20.33,03/13/2020,10/08/2020,27.44,28.21,30.38,29.49,27.55,22.31,26.55,27.06,27.71,29.97,30.74,34.46,34.96,0.6529093563067062,pos_performers,High Value,4_high_positive_performance
93,93,LLY US Equity,ELI LILLY & CO,134485803008.0,94.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,3.952380896,170.75,113.29,11/18/2019,07/09/2020,27.11,116.74,131.43,141.0,132.84,136.42,153.63,152.45,163.3,152.84,147.3,144.29,131.63,0.40467876070357484,pos_performers,High Value,4_high_positive_performance
94,94,LIN US Equity,LINDE PLC,133927624704.0,95.0,Basic Materials,New York,BRITAIN,IE,4.194444656,269.78,146.71,03/16/2020,11/09/2020,24.17,200.63,212.9,209.44,198.15,160.87,180.33,205.22,214.77,244.31,256.94,232.7,228.58,0.5803272504361766,pos_performers,High Value,4_high_positive_performance
95,95,JD US Equity,JD.COM INC-ADR,133423112192.0,96.0,Communications,NASDAQ GS,CHINA,KY,4.775510311000001,92.77,30.84,12/03/2019,11/06/2020,165.23,32.29,35.23,39.2,43.3,40.91,41.38,54.73,60.0,64.53,82.49,78.57,82.32,1.1346820367967023,pos_performers,High Value,5_Very_high_positive_performance
96,96,3988 HK Equity,BANK OF CHINA-H,132749484032.0,97.0,Financial,Hong Kong,CHINA,CN,4.333333492,0.44,0.3,10/07/2020,01/03/2020,-10.99,0.4,0.43,0.39,0.4,0.38,0.38,0.37,0.37,0.33,0.33,0.31,0.33,0.3800904977375566,neg_performers,High Value,2_moderate_negative_performance
97,97,1306 JP Equity,NEXT FUNDS TOPIX,132274798592.0,98.0,Funds,Tokyo,JAPAN,JP,0.0,17.36,11.57,03/17/2020,12/13/2019,4.44,16.3,16.41,15.95,14.67,13.21,14.07,15.3,15.07,14.76,15.69,15.97,15.93,0.3789887088856161,pos_performers,High Value,3_moderate_positive_performance
98,98,SAN FP Equity,SANOFI,127782969344.0,99.0,"Consumer, Non-cyclical",EN Paris,FRANCE,FR,4.466666698,110.35,75.14,03/16/2020,07/21/2020,6.72,91.39,100.5,96.88,95.69,86.24,98.0,98.71,102.62,106.05,100.14,100.18,92.3,0.3615299050226747,pos_performers,High Value,3_moderate_positive_performance
99,99,941 HK Equity,CHINA MOBILE,127174451200.0,100.0,Communications,Hong Kong,HONG KONG,HK,4.615384579,9.01,5.82,03/19/2020,01/20/2020,-19.86,7.58,8.4,8.21,7.88,7.36,8.06,7.16,6.75,6.95,6.94,6.38,6.26,0.4353462981917433,neg_performers,High Value,2_moderate_negative_performance
100,100,RDSA LN Equity,ROYAL DUTCH SH-A,125676830720.0,101.0,Energy,London,NETHERLANDS,GB,3.916666746,30.77,10.93,10/28/2020,01/06/2020,-43.68,28.66,29.63,25.55,21.98,17.62,15.41,16.09,16.28,14.93,14.53,11.97,13.09,1.0546646584566313,neg_performers,High Value,1_high_negative_performance
101,101,BHP LN Equity,BHP GROUP PLC,124828393472.0,102.0,Basic Materials,London,AUSTRALIA,GB,4.115384579,24.39,11.73,03/12/2020,01/17/2020,1.03,22.23,23.56,21.54,18.56,15.01,16.14,19.86,20.32,22.16,23.46,21.22,19.45,0.6238758161882468,pos_performers,High Value,3_moderate_positive_performance
102,102,6861 JP Equity,KEYENCE CORP,123927773184.0,103.0,Industrial,Tokyo,JAPAN,JP,4.199999809,516.66,269.13,03/17/2020,11/12/2020,41.9,348.22,354.26,341.58,321.73,315.18,362.43,411.69,412.77,400.6,408.6,464.05,459.61,0.6456293797492567,pos_performers,High Value,4_high_positive_performance
103,103,BHP AU Equity,BHP GROUP LTD,123925536768.0,104.0,Basic Materials,ASE,AUSTRALIA,AU,4.571428776,29.11,14.84,03/13/2020,01/22/2020,1.92,26.11,27.31,25.58,21.79,18.4,19.17,24.22,24.78,26.57,27.67,26.07,23.8,0.5875047174666346,pos_performers,High Value,3_moderate_positive_performance
104,104,PM US Equity,PHILIP MORRIS IN,122451755008.0,105.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.555555344,90.17,56.01,03/23/2020,02/11/2020,-0.95,82.6,85.09,83.0,84.97,71.12,73.28,73.79,69.99,76.53,79.04,74.14,71.63,0.44307053762511095,neg_performers,High Value,2_moderate_negative_performance
105,105,LOW US Equity,LOWE'S COS INC,122353664000.0,106.0,"Consumer, Cyclical",New York,UNITED STATES,US,4.387096882,180.67,60.0,03/19/2020,10/16/2020,34.27,116.0,119.76,117.18,111.04,80.42,104.46,129.32,135.63,150.27,167.59,167.17,160.23,0.9287844676634145,pos_performers,High Value,4_high_positive_performance
106,106,9437 JP Equity,NTT DOCOMO INC,120736415744.0,107.0,Communications,Tokyo,JAPAN,JP,3.142857075,37.72,25.08,09/23/2020,09/30/2020,35.02,27.58,27.96,28.38,27.35,29.46,29.69,27.56,26.25,27.8,27.27,36.81,37.05,0.4294937138973836,pos_performers,High Value,4_high_positive_performance
107,107,6758 JP Equity,SONY CORP,114940059648.0,108.0,"Consumer, Cyclical",Tokyo,JAPAN,JP,4.7142858510000005,91.24,49.2,03/13/2020,11/13/2020,38.86,64.18,68.12,70.88,63.78,58.16,63.74,64.82,69.19,78.37,78.75,76.1,83.62,0.6007788403139177,pos_performers,High Value,4_high_positive_performance
108,108,SBUX US Equity,STARBUCKS CORP,114764382208.0,109.0,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.857142925,97.81,50.02,03/18/2020,11/16/2020,19.24,84.57,87.92,86.01,82.38,62.62,73.79,78.32,74.03,75.5,86.05,86.74,85.97,0.5949579831932773,pos_performers,High Value,3_moderate_positive_performance
109,109,BA US Equity,BOEING CO/THE,114260811776.0,110.0,Industrial,New York,UNITED STATES,US,3.5862069130000003,374.77,89.0,03/18/2020,11/18/2019,-43.62,355.18,325.76,316.0,289.27,130.7,133.37,151.39,180.32,162.27,172.1,167.86,148.6,1.353921715716079,neg_performers,High Value,1_high_negative_performance
110,110,ZM US Equity,ZOOM VIDEO COM-A,113526636544.0,111.0,Technology,NASDAQ GS,UNITED STATES,US,3.533333302,588.84,62.02,12/13/2019,10/19/2020,494.9,68.93,68.04,87.66,113.11,137.0,138.56,204.15,259.13,268.0,457.69,482.99,453.0,2.3087069891098726,pos_performers,High Value,5_Very_high_positive_performance
111,111,SIE GR Equity,SIEMENS AG-REG,113458020352.0,112.0,Industrial,Xetra,GERMANY,DE,4.433333397,141.0,56.83,03/19/2020,11/09/2020,10.37,116.72,118.29,111.27,93.82,71.5,83.89,101.65,106.46,119.08,125.76,125.18,120.0,0.7807857021381858,pos_performers,High Value,3_moderate_positive_performance
112,112,SHOP CN Equity,SHOPIFY INC - A,112065945600.0,113.0,Communications,Toronto,CANADA,CA,3.666666746,1149.64,305.75,11/18/2019,09/02/2020,200.73,331.01,397.61,469.53,488.57,384.17,612.76,757.69,949.76,1021.92,1138.43,1053.85,913.63,1.188726753242485,pos_performers,High Value,5_Very_high_positive_performance
113,113,857 HK Equity,PETROCHINA-H,111119310848.0,114.0,Energy,Hong Kong,CHINA,CN,3.736842155,0.54,0.28,10/22/2020,01/08/2020,-27.77,0.46,0.5,0.44,0.4,0.36,0.36,0.35,0.33,0.34,0.35,0.29,0.28,0.6995515695067265,neg_performers,High Value,1_high_negative_performance
114,114,RY CN Equity,ROYAL BANK OF CA,110612742144.0,115.0,Financial,Toronto,CANADA,CA,4.357142925,82.85,49.66,03/23/2020,11/25/2019,-0.05,81.25,79.13,78.86,76.68,58.41,59.97,67.11,67.83,68.93,75.82,70.37,70.4,0.4659553558893724,neg_performers,High Value,2_moderate_negative_performance
115,115,FP FP Equity,TOTAL SE,107787608064.0,116.0,Energy,EN Paris,FRANCE,FR,4.925925732,57.02,22.56,03/19/2020,01/06/2020,-24.69,52.14,55.17,48.39,43.71,38.46,36.1,38.45,38.48,38.07,39.32,33.46,31.5,0.838357830714648,neg_performers,High Value,1_high_negative_performance
116,116,AMT US Equity,AMERICAN TOWER C,106206969856.0,117.0,Financial,New York,UNITED STATES,US,4.478260993999999,272.2,174.32,03/23/2020,07/29/2020,12.58,209.57,229.82,234.07,240.75,206.97,234.2,264.31,265.39,256.58,248.03,242.15,233.49,0.409921370313367,pos_performers,High Value,3_moderate_positive_performance
117,117,RIO LN Equity,RIO TINTO PLC,105705947136.0,118.0,Basic Materials,London,BRITAIN,GB,3.519999981,66.72,34.14,03/23/2020,09/15/2020,20.32,54.71,59.7,53.11,47.65,44.71,45.23,54.56,55.52,62.75,62.34,59.94,57.14,0.5947426067907995,pos_performers,High Value,4_high_positive_performance
118,118,RMS FP Equity,HERMES INTL,105585328128.0,119.0,"Consumer, Cyclical",EN Paris,FRANCE,FR,2.849999905,1016.2,559.76,03/18/2020,11/09/2020,29.11,736.49,747.08,750.68,709.71,646.76,733.78,830.3,832.86,811.39,855.19,879.47,931.87,0.5786523382613639,pos_performers,High Value,4_high_positive_performance
119,119,LMT US Equity,LOCKHEED MARTIN,105514844160.0,120.0,Industrial,New York,UNITED STATES,US,4.208333492,442.53,266.11,03/23/2020,02/11/2020,-1.25,383.62,389.38,423.86,381.35,338.52,383.47,388.96,360.42,377.1,386.81,380.89,352.42,0.4656109791501714,neg_performers,High Value,2_moderate_negative_performance
120,120,IBM US Equity,IBM,105465520128.0,121.0,Technology,New York,UNITED STATES,US,3.444444418,158.75,90.56,03/23/2020,02/06/2020,-8.35,132.91,134.04,146.27,134.3,105.14,121.87,124.89,118.54,124.31,123.4,121.09,112.91,0.5456400408089779,neg_performers,High Value,2_moderate_negative_performance
121,121,MS US Equity,MORGAN STANLEY,105132507136.0,122.0,Financial,New York,UNITED STATES,US,4.357142925,58.14,27.2,03/18/2020,11/16/2020,22.4,49.08,51.12,52.6,46.48,31.62,38.4,44.7,47.61,49.46,52.58,47.26,49.38,0.6626568384229596,pos_performers,High Value,4_high_positive_performance
122,122,HSBA LN Equity,HSBC HOLDINGS PL,104965267456.0,123.0,Financial,London,BRITAIN,GB,2.483870983,7.89,3.58,09/25/2020,12/27/2019,-33.9,7.36,7.85,7.23,6.66,5.09,5.04,4.74,4.65,4.34,4.25,3.93,4.29,0.7904630903255387,neg_performers,High Value,1_high_negative_performance
123,123,RIO AU Equity,RIO TINTO LTD,104941404160.0,124.0,Basic Materials,ASE,AUSTRALIA,AU,3.571428537,77.08,44.2,03/13/2020,01/22/2020,11.75,66.47,70.45,64.78,56.36,53.82,53.05,65.95,67.22,73.28,71.92,68.54,65.12,0.5078253706754531,pos_performers,High Value,3_moderate_positive_performance
124,124,C US Equity,CITIGROUP INC,104930770944.0,125.0,Financial,New York,UNITED STATES,US,4.555555344,83.11,32.0,03/18/2020,01/14/2020,-27.44,74.52,79.89,75.13,67.59,38.51,45.52,49.45,50.35,50.39,51.2,43.44,42.21,0.917868901526489,neg_performers,High Value,1_high_negative_performance
125,125,CSL AU Equity,CSL LTD,104558444544.0,126.0,"Consumer, Non-cyclical",ASE,AUSTRALIA,AU,3.666666746,231.21,140.75,03/23/2020,02/20/2020,17.21,195.01,193.5,208.27,199.98,186.9,191.89,193.09,196.78,197.19,207.82,206.77,201.38,0.4563731301869183,pos_performers,High Value,3_moderate_positive_performance
126,126,RTX US Equity,RAYTHEON TECHNOL,104275075072.0,127.0,Industrial,New York,UNITED STATES,US,4.409090996000001,93.45,40.71,03/18/2020,02/11/2020,-16.4,85.52,88.33,88.44,79.08,53.89,61.11,64.12,61.61,57.51,60.68,57.46,55.75,0.7779717271051014,neg_performers,High Value,2_moderate_negative_performance
127,127,BLK US Equity,BLACKROCK INC,103816683520.0,128.0,Financial,New York,UNITED STATES,US,4.684210299999998,692.73,323.98,03/18/2020,11/09/2020,40.39,489.7,502.7,530.08,487.94,409.54,484.16,538.23,544.32,579.95,596.24,567.91,614.87,0.6973291898059141,pos_performers,High Value,4_high_positive_performance
128,128,WFC US Equity,WELLS FARGO & CO,102948790272.0,129.0,Financial,New York,UNITED STATES,US,3.206896544,54.75,20.76,10/29/2020,11/29/2019,-49.65,53.62,53.8,47.12,42.26,26.57,27.59,27.09,25.09,24.29,24.05,23.56,21.9,1.0275608404292842,neg_performers,High Value,1_high_negative_performance
129,129,ITX SM Equity,INDITEX,101820555264.0,130.0,"Consumer, Cyclical",Soc.Bol SIBE,SPAIN,ES,4.125,36.05,20.65,03/16/2020,02/20/2020,-0.83,30.64,35.27,33.79,31.2,24.59,25.55,28.01,26.46,26.39,27.75,28.54,24.87,0.5386812802425232,neg_performers,High Value,2_moderate_negative_performance
130,130,HDFCB IN Equity,HDFC BANK LTD,101254733824.0,131.0,Financial,Natl India,INDIA,IN,4.722222328,19.0,9.71,03/24/2020,11/11/2020,8.05,17.66,17.92,16.73,16.24,10.83,13.2,13.07,14.36,13.32,15.43,15.12,16.31,0.618680281924635,pos_performers,High Value,3_moderate_positive_performance
131,131,AMD US Equity,ADV MICRO DEVICE,100703043584.0,132.0,Technology,NASDAQ GS,UNITED STATES,US,3.924999952,94.28,36.75,03/18/2020,09/02/2020,107.17,38.73,45.86,48.02,47.46,43.66,49.88,53.63,52.58,77.67,92.18,84.86,74.7,0.9733936804703691,pos_performers,High Value,5_Very_high_positive_performance
132,132,MMM US Equity,3M CO,100286251008.0,133.0,Industrial,New York,UNITED STATES,US,2.8888888360000005,182.54,114.04,03/23/2020,01/14/2020,5.22,168.27,176.42,156.59,153.02,133.14,148.6,155.58,155.43,150.41,164.8,158.79,162.94,0.43630804834420556,pos_performers,High Value,3_moderate_positive_performance
133,133,NOW US Equity,SERVICENOW INC,97994825728.0,134.0,Technology,New York,UNITED STATES,US,4.441176414,537.53,238.93,03/18/2020,11/06/2020,85.18,277.35,282.32,343.2,344.4,273.07,339.51,383.37,416.79,439.96,497.19,492.52,476.0,0.7848119009654639,pos_performers,High Value,4_high_positive_performance
134,134,ENEL IM Equity,ENEL SPA,97592164352.0,135.0,Utilities,BrsaItaliana,ITALY,IT,4.2413792610000005,9.83,5.75,03/16/2020,02/19/2020,24.5,7.32,7.93,8.81,8.54,6.63,6.85,7.79,8.68,9.23,8.96,8.77,8.12,0.5014851992215507,pos_performers,High Value,4_high_positive_performance
135,135,CBA AU Equity,COMMONW BK AUSTR,96444579840.0,136.0,Financial,ASE,AUSTRALIA,AU,2.466666698,61.13,31.0,03/23/2020,02/14/2020,4.21,55.5,56.07,56.55,52.57,38.76,37.79,43.34,48.35,49.76,49.28,46.01,48.48,0.6207464890292896,pos_performers,High Value,3_moderate_positive_performance
136,136,CVS US Equity,CVS HEALTH CORP,96165879808.0,137.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.517241478,77.03,52.04,03/23/2020,11/25/2019,-9.55,75.55,74.29,66.93,64.03,58.34,59.7,65.64,64.56,63.86,60.28,57.84,58.08,0.3899102847484073,neg_performers,High Value,2_moderate_negative_performance
137,137,ALV GR Equity,ALLIANZ SE-VINK,95952347136.0,138.0,Financial,Xetra,GERMANY,DE,4.28125,252.56,125.11,03/18/2020,02/19/2020,-5.33,237.39,244.91,239.81,222.26,167.04,187.5,184.98,202.8,212.61,216.03,190.1,180.33,0.6152645468589084,neg_performers,High Value,2_moderate_negative_performance
138,138,GSK LN Equity,GLAXOSMITHKLINE,95914901504.0,139.0,"Consumer, Non-cyclical",London,BRITAIN,GB,4.0,24.29,15.59,10/30/2020,01/24/2020,-14.52,22.39,23.58,23.42,20.88,18.59,20.16,20.71,20.44,20.7,19.36,18.62,17.1,0.42447651961780847,neg_performers,High Value,2_moderate_negative_performance
139,139,000333 CH Equity,MIDEA GROUP CO-A,95703080960.0,140.0,"Consumer, Cyclical",Shenzhen,CHINA,CN,4.775000095,14.25,6.53,03/23/2020,11/09/2020,64.63,7.78,8.37,7.15,7.81,6.84,7.61,8.48,8.83,10.38,10.5,10.69,12.46,0.8666043030869973,pos_performers,High Value,4_high_positive_performance
140,140,AXP US Equity,AMERICAN EXPRESS,95553314816.0,141.0,Financial,New York,UNITED STATES,US,3.599999905,138.13,67.0,03/18/2020,01/24/2020,-3.19,117.26,124.49,131.0,113.87,77.84,88.32,96.75,94.05,93.54,102.47,101.33,93.4,0.691522457709508,neg_performers,High Value,2_moderate_negative_performance
141,141,DGE LN Equity,DIAGEO PLC,94162108416.0,142.0,"Consumer, Non-cyclical",London,BRITAIN,GB,3.666666746,43.1,24.9,03/18/2020,01/16/2020,-1.98,40.41,42.43,40.29,36.01,30.53,34.6,35.54,33.66,37.62,32.68,34.43,32.35,0.5072581581697828,neg_performers,High Value,2_moderate_negative_performance
142,142,CAT US Equity,CATERPILLAR INC,94086905856.0,143.0,Industrial,New York,UNITED STATES,US,3.880000114,176.37,87.5,03/12/2020,11/09/2020,24.35,142.96,147.68,129.77,127.6,111.35,110.88,120.5,126.06,131.78,146.05,146.71,163.27,0.6646100921719297,pos_performers,High Value,4_high_positive_performance
143,143,VOW GR Equity,VOLKSWAGEN AG,94083899392.0,144.0,"Consumer, Cyclical",Xetra,GERMANY,DE,4.125,205.65,105.77,03/18/2020,12/13/2019,-5.83,191.1,194.28,181.53,174.41,122.8,149.88,161.83,160.17,162.37,177.58,171.24,160.58,0.5969608072637804,neg_performers,High Value,2_moderate_negative_performance
144,144,INTU US Equity,INTUIT INC,93480878080.0,145.0,Technology,NASDAQ GS,UNITED STATES,US,3.952380896,377.15,187.68,03/23/2020,11/09/2020,33.76,256.55,261.93,282.8,281.18,218.12,261.13,289.95,302.58,311.7,347.18,332.34,316.42,0.65676453256612,pos_performers,High Value,4_high_positive_performance
145,145,EL US Equity,ESTEE LAUDER,93417201664.0,146.0,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.272727488999998,259.77,137.01,03/18/2020,11/16/2020,24.26,195.59,206.54,196.2,193.33,153.38,172.54,200.43,189.33,198.17,220.99,219.53,223.85,0.6216010937262646,pos_performers,High Value,4_high_positive_performance
146,146,9432 JP Equity,NIPPON TELEGRAPH,92996337664.0,147.0,Communications,Tokyo,JAPAN,JP,4.230769157,26.48,20.0,10/02/2020,02/07/2020,-5.75,25.67,25.38,25.64,23.51,23.22,22.8,22.76,22.91,23.55,22.6,20.37,21.53,0.2777738086732872,neg_performers,High Value,2_moderate_negative_performance
147,147,KER FP Equity,KERING,92775645184.0,148.0,"Consumer, Cyclical",EN Paris,FRANCE,FR,4.161290169,743.91,373.94,03/16/2020,11/16/2020,13.05,598.49,656.24,612.78,564.14,497.09,505.67,530.23,541.8,575.35,626.54,684.26,612.8,0.6337463010624674,pos_performers,High Value,3_moderate_positive_performance
148,148,FIS US Equity,FIDELITY NATIONA,91767046144.0,149.0,Technology,New York,UNITED STATES,US,4.552631378,158.21,91.68,03/18/2020,02/14/2020,8.43,135.74,139.09,145.75,148.61,114.56,129.29,138.87,136.86,148.93,152.35,146.87,123.97,0.4806820439643806,pos_performers,High Value,3_moderate_positive_performance
149,149,TD CN Equity,TORONTO-DOM BANK,91728740352.0,150.0,Financial,Toronto,CANADA,CA,3.214285612,58.48,33.8,03/23/2020,11/25/2019,-6.67,57.34,56.09,55.03,52.11,39.95,40.49,44.16,44.62,44.22,49.76,46.48,44.54,0.5152490474782094,neg_performers,High Value,2_moderate_negative_performance
